experiment-id,analyser-qos,instancecount,publisher-qos,delay,topic,message-rate,loss-rate,out-of-order-rate,inter-message-gap
experiment2-2-1-1,2,2,1,1,counter/2/1/1,296,0,0,2
experiment2-2-1-2,2,2,1,2,counter/1/1/2,212,0,0,3
experiment2-2-1-2,2,2,1,2,counter/2/1/2,211,0,0,3
experiment2-2-1-4,2,2,1,4,counter/1/1/4,154,0,0,5
experiment2-2-1-4,2,2,1,4,counter/2/1/4,155,0,0,5
experiment2-2-2-0,2,2,2,0,counter/1/2/0,350,0,0,0
experiment2-2-2-0,2,2,2,0,counter/2/2/0,352,0,0,1
experiment2-2-2-1,2,2,2,1,counter/1/2/1,261,0,0,0
experiment2-2-2-1,2,2,2,1,counter/2/2/1,259,0,0,0
experiment2-2-2-2,2,2,2,2,counter/1/2/2,229,0,0,0
experiment2-2-2-2,2,2,2,2,counter/2/2/2,230,0,0,3
experiment2-2-2-4,2,2,2,4,counter/1/2/4,120,0,0,0
experiment2-2-2-4,2,2,2,4,counter/2/2/4,121,0,0,0
experiment2-3-0-0,2,3,0,0,counter/1/0/0,321,0,0,1
experiment2-3-0-0,2,3,0,0,counter/2/0/0,320,0,0,1
experiment2-3-0-0,2,3,0,0,counter/3/0/0,319,0,0,1
experiment2-3-0-1,2,3,0,1,counter/1/0/1,313,0,0,2
experiment2-3-0-1,2,3,0,1,counter/2/0/1,314,0,0,2
experiment2-3-0-1,2,3,0,1,counter/3/0/1,314,0,0,2
experiment2-3-0-2,2,3,0,2,counter/1/0/2,200,0,0,3
experiment2-3-0-2,2,3,0,2,counter/2/0/2,200,0,0,3
experiment2-3-0-2,2,3,0,2,counter/3/0/2,201,0,0,3
experiment2-3-0-4,2,3,0,4,counter/1/0/4,132,0,0,5
experiment2-3-0-4,2,3,0,4,counter/2/0/4,132,0,0,5
experiment2-3-0-4,2,3,0,4,counter/3/0/4,132,0,0,5
experiment2-3-1-0,2,3,1,0,counter/1/1/0,312,0,0,1
experiment2-3-1-0,2,3,1,0,counter/2/1/0,312,0,0,1
experiment2-3-1-0,2,3,1,0,counter/3/1/0,311,0,0,1
experiment2-3-1-1,2,3,1,1,counter/1/1/1,322,0,0,2
experiment2-3-1-1,2,3,1,1,counter/2/1/1,321,0,0,2
experiment2-3-1-1,2,3,1,1,counter/3/1/1,322,0,0,2
experiment2-3-1-2,2,3,1,2,counter/1/1/2,237,0,0,3
experiment2-3-1-2,2,3,1,2,counter/2/1/2,235,0,0,3
experiment2-3-1-2,2,3,1,2,counter/3/1/2,237,0,0,3
experiment2-3-1-4,2,3,1,4,counter/1/1/4,128,0,0,5
experiment2-3-1-4,2,3,1,4,counter/2/1/4,128,0,0,5
experiment2-3-1-4,2,3,1,4,counter/3/1/4,126,0,0,5
experiment2-3-2-0,2,3,2,0,counter/1/2/0,449,0,0,0
experiment2-3-2-0,2,3,2,0,counter/2/2/0,447,0,0,0
experiment2-3-2-0,2,3,2,0,counter/3/2/0,449,0,0,0
experiment2-3-2-1,2,3,2,1,counter/1/2/1,351,0,0,0
experiment2-3-2-1,2,3,2,1,counter/2/2/1,354,0,0,0
experiment2-3-2-1,2,3,2,1,counter/3/2/1,353,0,0,0
experiment2-3-2-2,2,3,2,2,counter/1/2/2,193,0,0,0
experiment2-3-2-2,2,3,2,2,counter/2/2/2,194,0,0,0
experiment2-3-2-2,2,3,2,2,counter/3/2/2,194,0,0,0
experiment2-3-2-4,2,3,2,4,counter/1/2/4,153,0,0,0
experiment2-3-2-4,2,3,2,4,counter/2/2/4,151,0,0,0
experiment2-3-2-4,2,3,2,4,counter/3/2/4,151,0,0,0
experiment2-4-0-0,2,4,0,0,counter/1/0/0,349,0,0,1
experiment2-4-0-0,2,4,0,0,counter/2/0/0,350,0,0,1
experiment2-4-0-0,2,4,0,0,counter/3/0/0,349,0,0,1
experiment2-4-0-0,2,4,0,0,counter/4/0/0,347,0,0,1
experiment2-4-0-1,2,4,0,1,counter/1/0/1,314,0,0,2
experiment2-4-0-1,2,4,0,1,counter/2/0/1,313,0,0,2
experiment2-4-0-1,2,4,0,1,counter/3/0/1,313,0,0,2
experiment2-4-0-1,2,4,0,1,counter/4/0/1,314,0,0,2
experiment2-4-0-2,2,4,0,2,counter/1/0/2,211,0,0,3
experiment2-4-0-2,2,4,0,2,counter/2/0/2,211,0,0,3
experiment2-4-0-2,2,4,0,2,counter/3/0/2,212,0,0,3
experiment2-4-0-2,2,4,0,2,counter/4/0/2,211,0,0,3
experiment2-4-0-4,2,4,0,4,counter/1/0/4,174,0,0,5
experiment2-4-0-4,2,4,0,4,counter/2/0/4,174,0,0,5
experiment2-4-0-4,2,4,0,4,counter/3/0/4,175,0,0,5
experiment2-4-0-4,2,4,0,4,counter/4/0/4,174,0,0,5
experiment2-4-1-0,2,4,1,0,counter/1/1/0,561,0,0,1
experiment2-4-1-0,2,4,1,0,counter/2/1/0,560,0,0,1
experiment2-4-1-0,2,4,1,0,counter/3/1/0,562,0,0,1
experiment2-4-1-0,2,4,1,0,counter/4/1/0,560,0,0,1
experiment2-4-1-1,2,4,1,1,counter/1/1/1,344,0,0,2
experiment2-4-1-1,2,4,1,1,counter/2/1/1,353,0,0,2
experiment2-4-1-1,2,4,1,1,counter/3/1/1,348,0,0,2
experiment2-4-1-1,2,4,1,1,counter/4/1/1,353,0,0,2
experiment2-4-1-2,2,4,1,2,counter/1/1/2,300,0,0,3
experiment2-4-1-2,2,4,1,2,counter/2/1/2,301,0,0,3
experiment2-4-1-2,2,4,1,2,counter/3/1/2,300,0,0,3
experiment2-4-1-2,2,4,1,2,counter/4/1/2,301,0,0,3
experiment2-4-1-4,2,4,1,4,counter/1/1/4,174,0,0,5
experiment2-4-1-4,2,4,1,4,counter/2/1/4,174,0,0,5
experiment2-4-1-4,2,4,1,4,counter/3/1/4,174,0,0,5
experiment2-4-1-4,2,4,1,4,counter/4/1/4,174,0,0,5
experiment2-4-2-0,2,4,2,0,counter/1/2/0,519,0,0,0
experiment2-4-2-0,2,4,2,0,counter/2/2/0,519,0,0,0
experiment2-4-2-0,2,4,2,0,counter/3/2/0,519,0,0,0
experiment2-4-2-0,2,4,2,0,counter/4/2/0,519,0,0,0
experiment2-4-2-1,2,4,2,1,counter/1/2/1,318,0,0,0
experiment2-4-2-1,2,4,2,1,counter/2/2/1,319,0,0,0
experiment2-4-2-1,2,4,2,1,counter/3/2/1,317,0,0,0
experiment2-4-2-1,2,4,2,1,counter/4/2/1,318,0,0,0
experiment2-4-2-2,2,4,2,2,counter/1/2/2,218,0,0,0
experiment2-4-2-2,2,4,2,2,counter/2/2/2,213,0,0,0
experiment2-4-2-2,2,4,2,2,counter/3/2/2,220,0,0,0
experiment2-4-2-2,2,4,2,2,counter/4/2/2,214,0,0,3
experiment2-4-2-4,2,4,2,4,counter/1/2/4,163,0,0,5
experiment2-4-2-4,2,4,2,4,counter/2/2/4,162,0,0,0
experiment2-4-2-4,2,4,2,4,counter/3/2/4,162,0,0,0
experiment2-4-2-4,2,4,2,4,counter/4/2/4,164,0,0,0
experiment2-5-0-0,2,5,0,0,counter/1/0/0,530,0,0,1
experiment2-5-0-0,2,5,0,0,counter/2/0/0,532,0,0,1
experiment2-5-0-0,2,5,0,0,counter/3/0/0,531,0,0,1
experiment2-5-0-0,2,5,0,0,counter/4/0/0,530,0,0,1
experiment2-5-0-0,2,5,0,0,counter/5/0/0,540,0,0,1
experiment2-5-0-1,2,5,0,1,counter/1/0/1,320,0,0,2
experiment2-5-0-1,2,5,0,1,counter/2/0/1,319,0,0,2
experiment2-5-0-1,2,5,0,1,counter/3/0/1,318,0,0,2
experiment2-5-0-1,2,5,0,1,counter/4/0/1,321,0,0,2
experiment2-5-0-1,2,5,0,1,counter/5/0/1,320,0,0,2
experiment2-5-0-2,2,5,0,2,counter/1/0/2,253,0,0,3
experiment2-5-0-2,2,5,0,2,counter/2/0/2,254,0,0,3
experiment2-5-0-2,2,5,0,2,counter/3/0/2,254,0,0,3
experiment2-5-0-2,2,5,0,2,counter/4/0/2,253,0,0,3
experiment2-5-0-2,2,5,0,2,counter/5/0/2,253,0,0,3
experiment2-5-0-4,2,5,0,4,counter/1/0/4,156,0,0,5
experiment2-5-0-4,2,5,0,4,counter/2/0/4,155,0,0,5
experiment2-5-0-4,2,5,0,4,counter/3/0/4,155,0,0,5
experiment2-5-0-4,2,5,0,4,counter/4/0/4,155,0,0,5
experiment2-5-0-4,2,5,0,4,counter/5/0/4,156,0,0,5
experiment2-5-1-0,2,5,1,0,counter/1/1/0,523,0,0,1
experiment2-5-1-0,2,5,1,0,counter/2/1/0,523,0,0,1
experiment2-5-1-0,2,5,1,0,counter/3/1/0,526,0,0,1
experiment2-5-1-0,2,5,1,0,counter/4/1/0,525,0,0,1
experiment2-5-1-0,2,5,1,0,counter/5/1/0,521,0,0,1
experiment2-5-1-1,2,5,1,1,counter/1/1/1,238,0,0,2
experiment2-5-1-1,2,5,1,1,counter/2/1/1,239,0,0,2
experiment2-5-1-1,2,5,1,1,counter/3/1/1,239,0,0,2
experiment2-5-1-1,2,5,1,1,counter/4/1/1,238,0,0,2
experiment2-5-1-1,2,5,1,1,counter/5/1/1,238,0,0,2
experiment2-5-1-2,2,5,1,2,counter/1/1/2,191,0,0,3
experiment2-5-1-2,2,5,1,2,counter/2/1/2,192,0,0,3
experiment2-5-1-2,2,5,1,2,counter/3/1/2,192,0,0,3
experiment2-5-1-2,2,5,1,2,counter/4/1/2,191,0,0,3
experiment2-5-1-2,2,5,1,2,counter/5/1/2,191,0,0,3
experiment2-5-1-4,2,5,1,4,counter/1/1/4,144,0,0,5
experiment2-5-1-4,2,5,1,4,counter/2/1/4,142,0,0,5
experiment2-5-1-4,2,5,1,4,counter/3/1/4,143,0,0,5
experiment2-5-1-4,2,5,1,4,counter/4/1/4,142,0,0,5
experiment2-5-1-4,2,5,1,4,counter/5/1/4,143,0,0,5
experiment2-5-2-0,2,5,2,0,counter/1/2/0,442,0,0,0
experiment2-5-2-0,2,5,2,0,counter/2/2/0,445,0,0,0
experiment2-5-2-0,2,5,2,0,counter/3/2/0,444,0,0,1
experiment2-5-2-0,2,5,2,0,counter/4/2/0,443,0,0,0
experiment2-5-2-0,2,5,2,0,counter/5/2/0,446,0,0,0
experiment2-5-2-1,2,5,2,1,counter/1/2/1,332,0,0,0
experiment2-5-2-1,2,5,2,1,counter/2/2/1,334,0,0,0
experiment2-5-2-1,2,5,2,1,counter/3/2/1,331,0,0,0
experiment2-5-2-1,2,5,2,1,counter/4/2/1,330,0,0,0
experiment2-5-2-1,2,5,2,1,counter/5/2/1,321,3.6036036036036037,0,0
experiment2-5-2-2,2,5,2,2,counter/1/2/2,289,0,0,0
experiment2-5-2-2,2,5,2,2,counter/2/2/2,288,0,0,0
experiment2-5-2-2,2,5,2,2,counter/3/2/2,288,0,0,0
experiment2-5-2-2,2,5,2,2,counter/4/2/2,290,0,0,0
experiment2-5-2-2,2,5,2,2,counter/5/2/2,288,0,0,0
experiment2-5-2-4,2,5,2,4,counter/1/2/4,143,0,0,5
experiment2-5-2-4,2,5,2,4,counter/2/2/4,143,0,0,0
experiment2-5-2-4,2,5,2,4,counter/3/2/4,144,0,0,0
experiment2-5-2-4,2,5,2,4,counter/4/2/4,143,0,0,0
experiment2-5-2-4,2,5,2,4,counter/5/2/4,144,0,0,5
